syllabified	notSyllabified	numeric
re;en;ter	reenter	1010100
de;press	depress	1010000
com;pen;sat;ing	compensating	100100100100
most	most	1000
pe;riph;er;y	periphery	101000101
hy;drau;lics	hydraulics	1010001000
bi;o;phys;i;cal	biophysical	10110001100
mag;ni;fi;er	magnifier	100101010
un;der;took	undertook	101001000
cher;ish	cherish	1000100
com;piled	compiled	10010000
re;leas;ing	releasing	101000100
rates	rates	10000
pal;li;a;tive	palliative	1001011000
it;er	iter	1010
try	try	100
bed;room	bedroom	1001000
vis;cos;i;ty	viscosity	100100110
on;com;ing	oncoming	10100100
ar;mi;stice	armistice	101010000
bed;lam	bedlam	100100
com;pressed	compressed	1001000000
ne;mo	nemo	1010
yield;ing	yielding	10000100
taw;ny	tawny	10010
baf;fle	baffle	100100
bril;liant	brilliant	100010000
whiff	whiff	10000
ear;phone	earphone	10010000
de;mise	demise	101000
cit;ric	citric	100100
mu;cus	mucus	10100
her;mit	hermit	100100
white;ness	whiteness	100001000
cop;ied	copied	100100
buy;ing	buying	100100
care	care	1000
bo;ron	boron	10100
fire;side	fireside	10001000
un;health;y	unhealthy	101000001
brush;less	brushless	100001000
con;gress;wom;an	congresswoman	1001000010010
agt	agt	100
hills	hills	10000
en;cour;age;ment	encouragement	1010001001000
spasm	spasm	10000
im;prove	improve	1010000
bleep	bleep	10000
kcal	kcal	1000
mph	mph	100
rush;ing	rushing	1000100
weight;ing	weighting	100000100
tas;sel	tassel	100100
ake	ake	100
sad;dle	saddle	100100
sect	sect	1000
lynx	lynx	1000
hu;mid;i;ty	humidity	10100110
kil;o;me;tre	kilometre	100110100
pa;tri;ot	patriot	1010010
oph;thal;mic	ophthalmic	1001000100
per;chance	perchance	100100000
pent;house	penthouse	100010000
sev;ens	sevens	100100
in;ves;ti;gate	investigate	10100101000
man;i;tou	manitou	1001100
ar;bi;tra;tor	arbitrator	1010100100
fly;wheel	flywheel	10010000
sup;ple;men;ta;ry	supplementary	1001001001010
spy;ing	spying	100100
mid;i	midi	1001
ir;ri;ta;bil;i;ty	irritability	101010100110
cum;in	cumin	10010
pre;sume	presume	1001000
en;camp;ment	encampment	1010001000
sage	sage	1000
down;wind	downwind	10001000
re;vi;tal;ize	revitalize	1010100100
sol;ute	solute	100100
twat	twat	1000
or;gan;ise	organise	10100100
come	come	1000
orb	orb	100
wom;an;hood	womanhood	100101000
wax;ing	waxing	100100
stairs	stairs	100000
mes;sen;ger	messenger	100100100
fil;tra;tion	filtration	1001001000
clay	clay	1000
in;quis;i;tor	inquisitor	1010001100
i;den;ti;cal;ly	identically	11001010010
ca;nar;y	canary	101001
psy;cho;trop;ic	psychotropic	100100100010
im;ped;ing	impeding	10100100
de;hy;dra;tion	dehydration	10101001000
con;ven;ience	convenience	10010010000
cho;lin;er;gic	cholinergic	10010010100
out;ward	outward	1001000
e;lec;tri;fy;ing	electrifying	110010010100
marque	marque	100000
re;sold	resold	101000
un;u;su;al;ly	unusually	101101010
jacks	jacks	10000
bar;on;ess	baroness	10010100
re;leased	released	10100000
re;solv;er	resolver	10100010
mi;lo	milo	1010
gen;i;tal	genital	1001100
cat;a;pult	catapult	10011000
al;ter;nate	alternate	101001000
blood;stream	bloodstream	10000100000
flu;ent;ly	fluently	10010010
e;rad;i;ca;tion	eradication	11001101000
ex;pand;a;ble	expandable	1010001100
en;try	entry	10100
em;bry;ol;o;gy	embryology	1010010110
a;vo	avo	110
track;suit	tracksuit	100001000
com;mand;er	commander	100100010
rid	rid	100
ad;just;ment	adjustment	1010001000
mer;cer	mercer	100100
stem	stem	1000
dis;claim;er	disclaimer	1001000010
hi;er;ar;chi;cal	hierarchical	101010100100
re;dun;dant	redundant	101001000
cy;prus	cyprus	101000
mee	mee	100
ro;ta	rota	1010
o;ver;load	overload	11001000
lo;cale	locale	101000
init	init	1000
re;or;gan;ized	reorganized	10101001000
dis;perse	disperse	10010000
start	start	10000
toot	toot	1000
rest;ful	restful	1000100
com;po;si;tion;al	compositional	1001010100010
work;horse	workhorse	100010000
hen;ry	henry	10010
hand;i;cap;per	handicapper	10001100100
mer;cu;ri;al	mercurial	100101010
pol	pol	100
cuck;old	cuckold	1000100
frag;ment;ed	fragmented	1000100010
ad;hered	adhered	1010000
sealed	sealed	100000
heart;land	heartland	100001000
mind;er	minder	100010
al;lo;cate	allocate	10101000
re;growth	regrowth	10100000
chance	chance	100000
zone	zone	1000
back;street	backstreet	1000100000
strict	strict	100000
tel;ford	telford	1001000
thrive	thrive	100000
stool	stool	10000
type;script	typescript	1000100000
gag	gag	100
di;men;sion;al	dimensional	10100100010
un;der;take	undertake	101001000
slen;der	slender	1000100
braid	braid	10000
pro;tect;ing	protecting	1001000100
a;live	alive	11000
im;mo;bi;li;za;tion	immobilization	10101010101000
cu;ri;ae	curiae	101010
passed	passed	100000
con;ceal;er	concealer	100100010
cof;fee;house	coffeehouse	10010010000
marl	marl	1000
a;part;heid	apartheid	110001000
rab;bi	rabbi	10010
smell;ing	smelling	10000100
re;quest	request	1010000
la;ti;no	latino	101010
zed	zed	100
e;la;tion	elation	1101000
law;less	lawless	1001000
ga;lac;tic	galactic	10100100
hy;dro;lase	hydrolase	101001000
i;ron	iron	1100
yel;low;ish	yellowish	100100100
try;out	tryout	100100
ob;long	oblong	101000
sub;con;ti;nent	subcontinent	100100101000
spec;tac;u;lar	spectacular	10001001100
ep;i;de;mi;o;log;i;cal	epidemiological	101101011001100
dol;phin	dolphin	1001000
bar;r	barr	1001
whol;ly	wholly	100010
lin;guis;ti;cal;ly	linguistically	10010001010010
pos;te;ri;or	posterior	100101010
jel;ly	jelly	10010
raise	raise	10000
dis;ci;pline	discipline	1001010000
su;ra	sura	1010
quilt;ed	quilted	1000010
kid;nap;ping	kidnapping	1001001000
es;caped	escaped	1010000
kish	kish	1000
lau;rel	laurel	100100
sig;ni;fy;ing	signifying	1001010100
scu;ba	scuba	10010
ec;sta;sy	ecstasy	1010010
fresh;wa;ter	freshwater	1000010100
hy;po;gly;ce;mi;a	hypoglycemia	101010010101
pot;ted	potted	100100
sun;set	sunset	100100
car;ci;no;ma	carcinoma	100101010
were;wolf	werewolf	10001000
book;man	bookman	1000100
tro;phy	trophy	100100
ban;tam	bantam	100100
horst	horst	10000
germ	germ	1000
bul;let;ed	bulleted	10010010
strep	strep	10000
or;gan;iz;ing	organizing	1010010100
test;a;ble	testable	10001100
car;pet;ing	carpeting	100100100
i;on;ized	ionized	1101000
frac;tion;a;tion	fractionation	1000100011000
on;yx	onyx	1010
pho;to;set	photoset	10010100
con;sti;pa;tion	constipation	100100101000
non;met;al;lic	nonmetallic	10010010100
o;blige	oblige	110000
ma;hog;a;ny	mahogany	10100110
ma;son;ry	masonry	1010010
fig;ure	figure	100100
sea;weed	seaweed	1001000
wav;y	wavy	1001
sea;food	seafood	1001000
wood	wood	1000
chron;ic	chronic	1000010
ca;ter	cater	10100
at;tract	attract	1010000
flesh;y	fleshy	100001
ver;nal	vernal	100100
ad;dict	addict	101000
ex;or;cism	exorcism	10101000
ad;vis;er	adviser	1010010
an;go;ra	angora	101010
mis;tral	mistral	1001000
an;thro;pol;o;gist	anthropologist	10100010011000
cas;se;role	casserole	100101000
an;nex	annex	10100
suc;ces;sive;ly	successively	100100100010
rout;ing	routing	1000100
at;tain	attain	101000
fu;tile	futile	101000
in;te;grate	integrate	101010000
sauc;y	saucy	10001
cap;ti;vat;ing	captivating	10010100100
gen;o;a	genoa	10011
deg;ra;da;tion	degradation	10010101000
trow;el	trowel	100010
en;hance;ment	enhancement	10100001000
mi;nor;i;ty	minority	10100110
tes;tis	testis	100100
hard	hard	1000
cut;ler;y	cutlery	1001001
in;ter;na;tion;al;ly	internationally	101001010001010
es;prit	esprit	101000
skinned	skinned	1000000
dis;in;fec;tion	disinfection	100101001000
re;spon;sive;ness	responsiveness	10100010001000
phys;i;cist	physicist	100011000
zep;pe;lin	zeppelin	10010100
tale	tale	1000
in;stru;men;tal;i;ty	instrumentality	101000100100110
scot	scot	1000
jack;pot	jackpot	1000100
can;zo;ni	canzoni	1001010
an;ar;chy	anarchy	1010100
whim	whim	1000
yah	yah	100
drop;ping	dropping	10001000
in;ter;fere	interfere	101001000
boat;er	boater	100010
ma;roon	maroon	101000
car;cass	carcass	1001000
pal;ette	palette	1001000
fe;cal	fecal	10100
pho;net;ic	phonetic	10010010
em;phy;se;ma	emphysema	101001010
un;known	unknown	1010000
fry;ing	frying	100100
cal;i;ber	caliber	1001100
to;geth;er	together	10100010
trick;er;y	trickery	10000101
dis;cour;aged	discouraged	10010001000
dog;house	doghouse	10010000
hong	hong	1000
scar;ci;ty	scarcity	10001010
sus;pi;cion	suspicion	100101000
mys;ti;cal	mystical	10010100
con;text	context	1001000
lu;bri;cat;ing	lubricating	10100100100
ti;ar;a	tiara	10101
o;boe	oboe	1100
dick;ey	dickey	100010
mer;it	merit	10010
com;mun;ist	communist	100100100
dis;cur;sive	discursive	1001001000
blur	blur	1000
ris;en	risen	10010
bull	bull	1000
found;er	founder	1000010
boat	boat	1000
lock;out	lockout	1000100
swim	swim	1000
pale	pale	1000
dis;ease	disease	1001000
in;tri;cate;ly	intricately	10100100010
board;ing	boarding	10000100
some;how	somehow	1000100
com;mem;o;rat;ing	commemorating	1001001100100
os;cil;lo;scope	oscilloscope	101001010000
rump	rump	1000
vet	vet	100
pearl	pearl	10000
sub;mis;sive	submissive	1001001000
or;bit	orbit	10100
key;word	keyword	1001000
un;cen;sored	uncensored	1010010000
pit;fall	pitfall	1001000
hu;mid	humid	10100
draught	draught	1000000
e;phem;er;is	ephemeris	110001010
josh	josh	1000
ex;pe;ri;ence	experience	1010101000
des;ig;na;tor	designator	1001010100
plush	plush	10000
cap;ti;vate	captivate	100101000
burn;out	burnout	1000100
con	con	100
ho;me;op;a;thy	homeopathy	1010101100
pack;ing	packing	1000100
dis;pos;al	disposal	10010010
crimp	crimp	10000
claim;ant	claimant	10000100
hae	hae	100
ter;ror	terror	100100
wis;te;ri;a	wisteria	10010101
ex;pect;ant	expectant	101000100
bi;o;ta	biota	10110
o;ver;whelm	overwhelm	110010000
slate	slate	10000
mak;er	maker	10010
crys;tal;li;za;tion	crystallization	100010010101000
in;crease	increase	10100000
ex;pat;ri;ate	expatriate	1010010100
par;ti;tion	partition	100101000
side;board	sideboard	100010000
tex;as	texas	10010
crest	crest	10000
lym;pho;cyte	lymphocyte	1001001000
sleet	sleet	10000
bar;racks	barracks	10010000
un;for;get;ta;ble	unforgettable	1010010010100
po;lar	polar	10100
cans	cans	1000
mesh	mesh	1000
cit;ed	cited	10010
de;plet;ing	depleting	101000100
glar;ing	glaring	1000100
grate;ful	grateful	10000100
sheik	sheik	10000
at;trac;tive;ly	attractively	101000100010
waste;ful	wasteful	10000100
raf;fles	raffles	1001000
ex;act;ly	exactly	1010010
ten;sion	tension	1001000
dost	dost	1000
cen;sor;ship	censorship	1001001000
re;joice	rejoice	1010000
li;la	lila	1010
de;vo;tion;al	devotional	1010100010
reg;u;lat;ing	regulating	1001100100
at;ro;phy	atrophy	1010100
an;ten;nas	antennas	10100100
tithe	tithe	10000
base;board	baseboard	100010000
gen;er;a;tor	generator	100101100
as;ton;ish;ing;ly	astonishingly	1010010010010
wa;di	wadi	1010
ex;ac;er;bate	exacerbate	1010101000
preg;nant	pregnant	10001000
hurt;ing	hurting	1000100
na;tion;al;ly	nationally	1010001010
fes;ta	festa	10010
pil;lar	pillar	100100
sob;bing	sobbing	1001000
hith;er;to	hitherto	10001010
vis;ta	vista	10010
pre;dic;tion	prediction	1001001000
pur;view	purview	1001000
del;i;ca;cy	delicacy	10011010
air;ship	airship	1001000
re;port;age	reportage	101000100
veg	veg	100
jag	jag	100
view;point	viewpoint	100010000
sta;sis	stasis	100100
do;re	dore	1010
own	own	100
in;ten;sive;ly	intensively	10100100010
grill	grill	10000
buck;skin	buckskin	10001000
cre;a;tiv;i;ty	creativity	1001100110
en;clo;sure	enclosure	101001000
bend;ing	bending	1000100
steppe	steppe	100000
des;ert	desert	100100
mill;work	millwork	10001000
cel;e;brate	celebrate	100110000
un;der;min;ing	undermining	10100100100
cor;o;na;tion	coronation	1001101000
sim;ul;ta;ne;ous	simultaneous	100101010100
re;wind	rewind	101000
mas;sive	massive	1001000
scratch;es	scratches	100000010
pep;per	pepper	100100
psalm	psalm	10000
mean;ing;ful	meaningful	1000100100
door	door	1000
pe;kin	pekin	10100
ess	ess	100
un;der;ly;ing	underlying	1010010100
fi;nan;cial	financial	101001000
black	black	10000
hoard	hoard	10000
ag;ri;cul;ture	agriculture	10101001000
fresh;ness	freshness	100001000
clos;et	closet	100010
spec;trum	spectrum	10001000
book;store	bookstore	100010000
re;tar;da;tion	retardation	10100101000
as;sess;ment	assessment	1010001000
therm	therm	10000
met;a;phys;i;cal	metaphysical	100110001100
dim;i;nu;tion	diminution	1001101000
back;pack;er	backpacker	1000100010
var;ie;gat;ed	variegated	1001010010
bat;ting	batting	1001000
cel;e;bra;tion	celebration	10011001000
preg;nan;cy	pregnancy	100010010
cor;po;ra;tion	corporation	10010101000
ac;cel;er;a;tion	acceleration	101001011000
bds	bds	100
pay;day	payday	100100
boul;der;ing	bouldering	1000100100
ex;cept	except	101000
mock;er;y	mockery	1000101
gre;nade	grenade	1001000
quan;ti;fy	quantify	10001010
sil;ver;ware	silverware	1001001000
or;ni;thol;o;gy	ornithology	10101000110
he;pat;ic	hepatic	1010010
waltz	waltz	10000
bead;ing	beading	1000100
char;treuse	chartreuse	1000100000
verge	verge	10000
true	true	1000
fel;la;ti;o	fellatio	10010101
horse;back	horseback	100001000
block;age	blockage	10000100
tur;bo	turbo	10010
in;sane;ly	insanely	10100010
cor;ti;cal	cortical	10010100
un;con;test;ed	uncontested	10100100010
show;ing	showing	1000100
heat	heat	1000
la;crosse	lacrosse	10100000
prompt	prompt	100000
high;ness	highness	10001000
sud;den	sudden	100100
bibb	bibb	1000
ci;der	cider	10100
un;con;di;tion;al	unconditional	1010010100010
no;to;ri;ous	notorious	101010100
in;fer;til;i;ty	infertility	10100100110
sen;si;tiv;i;ty	sensitivity	10010100110
con;jec;ture	conjecture	1001001000
re;cy;cle	recycle	1010100
pence	pence	10000
de;vo;tion	devotion	10101000
spec;u;late	speculate	100011000
maize	maize	10000
with;ers	withers	1000100
a;list	alist	11000
heme	heme	1000
roll;a;way	rollaway	10001100
arch;an;gel	archangel	100010100
ma;trix	matrix	101000
creep	creep	10000
next	next	1000
to;ro	toro	1010
wack	wack	1000
web	web	100
box;car	boxcar	100100
em;ploy;ment	employment	1010001000
mys;ter;ies	mysteries	100100100
suc;cess;ful	successful	1001000100
pro;pelled	propelled	100100000
u;ni;form	uniform	1101000
ag;ile	agile	10100
re;ap;ply	reapply	1010100
par;don	pardon	100100
sin	sin	100
fore;play	foreplay	10001000
hex;a;gon	hexagon	1001100
sche;ma	schema	100010
ri;val;ry	rivalry	1010010
in;tes;ti;nal	intestinal	1010010100
farm;house	farmhouse	100010000
heal	heal	1000
un;der;score	underscore	1010010000
ra;vi;o;li	ravioli	1010110
com;mu;ta;tive	commutative	10010101000
flu;id	fluid	10010
re;con;struc;tion	reconstruction	10100100001000
se;ra	sera	1010
ab;o;rig;i;nal	aboriginal	1011001100
gen;ial	genial	100100
funk;y	funky	10001
con;com;i;tant	concomitant	10010011000
e;ter;ni;ty	eternity	11001010
vir;gin;i;ty	virginity	100100110
as;phalt	asphalt	1010000
con;ceal	conceal	1001000
trick;le	trickle	1000010
el;e;men;ta;ry	elementary	1011001010
u;nite	unite	11000
dif;fer;ence	difference	1001001000
group;ie	groupie	1000010
odd;ball	oddball	1001000
e;jac;u;late	ejaculate	110011000
pe;nis	penis	10100
con;dor	condor	100100
swing;er	swinger	1000010
tux;e;do	tuxedo	100110
ac;cus;er	accuser	1010010
cray	cray	1000
ex;tract	extract	1010000
mul;ti;pli;er	multiplier	1001010010
dip;lo;mat;ic	diplomatic	1001010010
din;ner	dinner	100100
jerk	jerk	1000
kar;at	karat	10010
clock	clock	10000
hy;per;bar;ic	hyperbaric	1010010010
worth;while	worthwhile	1000010000
approx	approx	100000
fet;ish	fetish	100100
in;ter;cept	intercept	101001000
ven;er;a;ble	venerable	100101100
ar;co	arco	1010
grand;moth;er	grandmother	10000100010
crate	crate	10000
mem;o;ran;dum	memorandum	1001100100
range;find;er	rangefinder	10000100010
sized	sized	10000
con;tin;u;al	continual	100100110
nor;ep;i;neph;rine	norepinephrine	10010110001000
jif;fy	jiffy	10010
ab;nor;mal;ly	abnormally	1010010010
clog;ging	clogging	10001000
con;ti;nence	continence	1001010000
ser;vic;es	services	10010010
ex;or;bi;tant	exorbitant	1010101000
il;lus;trat;ed	illustrated	10100100010
tap;er	taper	10010
driv;er	driver	100010
con;vec;tion	convection	1001001000
gift	gift	1000
am;u;let	amulet	101100
van;guard	vanguard	10010000
a;void;a;ble	avoidable	110001100
vi;a;ble	viable	101100
un;fur;nished	unfurnished	10100100000
knack	knack	10000
cot;ton;wood	cottonwood	1001001000
a;mor;phous	amorphous	110010000
porce;lain	porcelain	100001000
group;wise	groupwise	100001000
el;e;va;tor	elevator	10110100
ki;net;ic	kinetic	1010010
met;a;bol;ic	metabolic	100110010
youth;ful	youthful	10000100
nut;ty	nutty	10010
want;ing	wanting	1000100
sat;ire	satire	100100
na;tur;o;path;ic	naturopathic	101001100010
lock;et	locket	100010
squad;ron	squadron	10000100
bi;o;tin	biotin	101100
build	build	10000
bit;ter;sweet	bittersweet	10010010000
wye	wye	100
vig;or	vigor	10010
salt;y	salty	10001
pro;voc;a;tive	provocative	10010011000
mpg	mpg	100
pol;y;mor;phic	polymorphic	10011001000
ven;om	venom	10010
law;mak;er	lawmaker	10010010
eye;lid	eyelid	100100
lit;tlest	littlest	10010000
ar;moire	armoire	1010000
weath;er	weather	1000010
strid;er	strider	1000010
bi;o;log;ic	biologic	10110010
pan;a;ce;a	panacea	1001101
plau;si;ble	plausible	100010100
rab	rab	100
asst	asst	1000
tel;e;cast	telecast	10011000
mayor	mayor	10000
fol	fol	100
broad;cast;ing	broadcasting	100001000100
war;fa;rin	warfarin	10010100
def;i;cit	deficit	1001100
gun;shot	gunshot	1001000
de;ba;cle	debacle	1010100
chub;by	chubby	100010
de;fin;i;tive	definitive	1010011000
su;per;sti;tion	superstition	101001001000
filth;y	filthy	100001
jeal;ous	jealous	1000100
ep;i;dem;ic	epidemic	10110010
bug	bug	100
diph;the;ri;a	diphtheria	1000100101
en;light;en;ment	enlightenment	1010000101000
lus;cious	luscious	10010000
pe;des;tri;an	pedestrian	1010010010
states;man	statesman	100000100
gen;er;os;i;ty	generosity	1001010110
trap;per	trapper	1000100
a;grar;i;an	agrarian	11000110
climb;ing	climbing	10000100
bo;a	boa	101
fin;ger	finger	100100
ter;rain	terrain	1001000
veg;e;ta;tive	vegetative	1001101000
scant	scant	10000
fair;banks	fairbanks	100010000
re;la;tion;al	relational	1010100010
through;out	throughout	1000000100
quan;ti;fy;ing	quantifying	10001010100
hour;ly	hourly	100010
ra;sa	rasa	1010
per;ma;nent	permanent	100101000
ski	ski	100
graph;i;cal	graphical	100001100
un;der;gone	undergone	101001000
pe;nal;ized	penalized	101001000
dusk;y	dusky	10001
cru;el	cruel	10010
throt;tle	throttle	10000100
red;head	redhead	1001000
un;der;grad;u;ate	undergraduate	1010010001100
backed	backed	100000
jun;ior	junior	100100
rud;der	rudder	100100
ab;sti;nence	abstinence	1010010000
per;son;al;ise	personalise	10010010100
show	show	1000
clin;ic	clinic	100010
vi;o;lin	violin	101100
green	green	10000
ef;fect	effect	101000
puck	puck	1000
e;lec;tro	electro	1100100
cloi;son;ne	cloisonne	100010010
un;re;leased	unreleased	1010100000
en;do;the;li;al	endothelial	10101001010
win;dow	window	100100
frag;ile	fragile	1000100
pars;ing	parsing	1000100
spay	spay	1000
ac;quaint;ed	acquainted	1010000010
brak;ing	braking	1000100
i;so;mor;phism	isomorphism	11010010000
dis;ci;ple	disciple	10010100
mag;ne;to	magneto	1001010
ad;min;is;tra;tion	administration	10100101001000
cath;ode	cathode	1000100
un;der;grad	undergrad	101001000
squeeze	squeeze	1000000
ten;der	tender	100100
ad;verse	adverse	1010000
cu;rie	curie	10100
ranged	ranged	100000
ac;tion;a;ble	actionable	1010001100
chin	chin	1000
po;ny	pony	1010
lav;ish	lavish	100100
may;hem	mayhem	100100
mo;cha	mocha	10100
sit	sit	100
man;ne;quin	mannequin	100101000
for;give	forgive	1001000
mid;line	midline	1001000
blu;ish	bluish	100100
soft;wood	softwood	10001000
sail	sail	1000
ap;prox;i;mate;ly	approximately	1010001100010
fa;vour;a;ble	favourable	1010001100
world;ly	worldly	1000010
mag;i;cal;ly	magically	100110010
clef	clef	1000
lin;e;ar;ized	linearized	1001101000
prong	prong	10000
mil;dew	mildew	100100
gy;nae;col;o;gy	gynaecology	10100100110
stitch	stitch	100000
re;ha;bil;i;ta;tion	rehabilitation	10101001101000
fi;bro;blast	fibroblast	1010010000
